,domain,url,urlType,T_normTotalTweets,T_normTotalRetweets,T_normTotalLikes,T_normTotalReplies,T_normCountWeekDay,T_normCountWeekEnd,T_normCountMonday,T_normCountTuesday,T_normCountWednesday,T_normCountThursday,T_normCountFriday,T_normCountSaturday,T_normCountSunday,T_normAvgTweetsPerUniqUser,T_normTimeAbsBin1count0to6,T_normTimeAbsBin2count6to12,T_normTimeAbsBin3count12to18,T_normTimeAbsBin4count18to24,T_normTimeAbsBin5count24plus,T_normSpan,T_normAvgTimeBetweenTweets,T_normAvgTimeOfNextTweet,T_percentWeekDayByTotalTweets,T_percentWeekEndByTotalTweets,T_percentMondayByTotalTweets,T_percentTuesdayByTotalTweets,T_percentWednesdayByTotalTweets,T_percentThursdayByTotalTweets,T_percentFridayByTotalTweets,T_percentSaturdayByTotalTweets,T_percentSundayByTotalTweets
8675,thefreepatriot.org,http://thefreepatriot.org/obama-facing-jail-time-after-its-proven-that-he-funded-terrorists/,Fake,0.001651073,0,0,0,0.002217295,0,0,0.000680735,0.006976744,0,0,0,0,0,0.5,0,0,0,0.5,0.024669121,0.014313873,0.018711695,1,0,0,0.25,0.75,0,0,0,0
8676,thefreepatriot.org,http://thefreepatriot.org/breaking-budweiser-is-changing-their-name-and-you-wont-believe-why/,Fake,0.001100715,0,0,0,0,0.003861004,0,0,0,0,0,0.003490401,0.003759398,0,0.333333333,0,0,0,0.666666667,0.047005727,0.04091151,0.061020309,0,1,0,0,0,0,0,0.666666667,0.333333333
8677,thefreepatriot.org,http://thefreepatriot.org/army-general-calls-for-obama-to-be-impeached-citing-u-s-constitution/,Fake,0.001100715,0.01205716,0.011013567,0.010152284,0.001108647,0.001287001,0,0,0.004651163,0,0,0.001745201,0,0,0.666666667,0,0,0,0.333333333,0.008213758,0.007148858,0.005337898,0.666666667,0.333333333,0,0,0.666666667,0,0,0.333333333,0
8678,thefreepatriot.org,http://thefreepatriot.org/no-wonder-she-couldnt-sit-this-cyst-was-in-the-worst-place-and-it-leaks-a-stream-of-puss/,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
8679,thefreepatriot.org,http://thefreepatriot.org/the-final-facebook-message-omar-mateen-posted-before-killing-49-people-will-haunt-you-for-days/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8680,thefreepatriot.org,http://thefreepatriot.org/tim-mcgraw-loses-it-in-the-middle-of-a-concert-after-seeing-something-very-disturbing/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8681,thefreepatriot.org,http://thefreepatriot.org/mass-murder-discovered-that-the-media-is-refusing-to-talk-about/,Fake,0.001651073,0.000148854,0,0,0.002217295,0,0.003115265,0.00136147,0,0.003472222,0,0,0,0.005291005,0.5,0,0,0,0.5,0.033789394,0.019605769,0.014840402,1,0,0.25,0.5,0,0.25,0,0,0
8682,thefreepatriot.org,http://thefreepatriot.org/breaking-terrorism-strikes-again-gunshots-and-explosions-being-reported/,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
8683,thefreepatriot.org,http://thefreepatriot.org/how-to-stop-a-mass-shooting-in-less-than-30-seconds/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8684,thefreepatriot.org,http://thefreepatriot.org/alert-police-pull-over-islamic-refugee-horrified-to-see-what-was-in-the-car/,Fake,0.001100715,0,0,0,0.001108647,0.001287001,0,0.000680735,0,0.003472222,0,0,0.003759398,0,0.333333333,0,0,0,0.666666667,0.003242605,0.002822206,0.003801181,0.666666667,0.333333333,0,0.333333333,0,0.333333333,0,0,0.333333333
8685,thefreepatriot.org,http://thefreepatriot.org/photo-picture-of-hillary-goes-viral-when-people-notice-whats-in-the-background/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8686,thefreepatriot.org,http://thefreepatriot.org/20-people-injured-in-arizona-mosque-after-major-attack/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8687,thefreepatriot.org,http://thefreepatriot.org/watch-megyn-kellys-crew-cant-contain-laughter-after-what-harvard-student-says/,Fake,0.001100715,0.000148854,0.000159617,0,0.000554324,0.002574003,0,0.000680735,0,0,0,0.003490401,0,0,0.333333333,0.333333333,0,0,0.333333333,0.038713321,0.033694201,0.025199189,0.333333333,0.666666667,0,0.333333333,0,0,0,0.666666667,0
8688,thefreepatriot.org,http://thefreepatriot.org/another-mass-killing-leaves-multiple-dead-you-wont-believe-who-did-it/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8689,thefreepatriot.org,http://thefreepatriot.org/wait-until-you-see-what-this-incredible-yacht-is-hiding/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8690,thefreepatriot.org,http://thefreepatriot.org/riddle-me-this-what-has-a-mouth-but-never-eats/,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
8691,thefreepatriot.org,https://thefreepatriot.org/millions-are-speechless-after-discovering-why-obama-just-gave-mexico-75-million/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8692,thefreepatriot.org,http://thefreepatriot.org/4-skateboarders-see-man-raping-girl-in-public-even-more-shocking-is-what-they-did-next/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8693,thefreepatriot.org,http://thefreepatriot.org/this-video-will-get-donald-trump-elected-if-it-goes-viral/,Fake,0.001100715,0.000148854,0.000798085,0,0.001662971,0,0,0.002042206,0,0,0,0,0,0.007936508,0.333333333,0,0.666666667,0,0,0.000153532,0.000133627,0.000199342,1,0,0,1,0,0,0,0,0
8694,thefreepatriot.org,http://thefreepatriot.org/obamas-ex-secret-service-agent-issues-warning-to-america/,Fake,0.000550358,0,0,0,0.001108647,0,0,0.00136147,0,0,0,0,0,0,0.5,0,0.5,0,0,0.000143936,0.00025055,0.000186883,1,0,0,1,0,0,0,0,0
8695,thefreepatriot.org,http://thefreepatriot.org/liberal-media-rushed-to-say-orlando-shooter-used-ar-15-theres-just-one-problem/,Fake,0.002751789,0.000744269,0.000159617,0.001015228,0.003325942,0,0,0.003403676,0.002325581,0,0,0,0,0.007936508,0.666666667,0.166666667,0,0.166666667,0,0.00023519,8.19E-05,9.21E-05,1,0,0,0.833333333,0.166666667,0,0,0,0
8696,thefreepatriot.org,http://thefreepatriot.org/business-owner-refuses-to-take-down-controversial-sign/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8697,thefreepatriot.org,http://thefreepatriot.org/she-was-stunned-with-what-happened-when-they-squeezed-that-little-lump-on-her-back/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8698,thefreepatriot.org,http://thefreepatriot.org/veteran-makes-joke-obama-doesnt-like-immediately-gets-bad-news/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8699,thefreepatriot.org,http://thefreepatriot.org/obama-declares-june-lgbt-pride-month-and-orders-americans-to-celebrate/,Fake,0.002751789,0.000148854,0.000319234,0.003045685,0,0.007722008,0,0,0,0,0,0.008726003,0.003759398,0.015873016,0.166666667,0.666666667,0,0,0.166666667,0.00786041,0.002736528,0.002155338,0,1,0,0,0,0,0,0.833333333,0.166666667
8700,thefreepatriot.org,http://thefreepatriot.org/target-bathroom-bombing-blamed-on-christian-homophobe-truth-revealed/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8701,thefreepatriot.org,http://thefreepatriot.org/red-alert-isis-targeting-schools-malls-and-power-grid-on-911/,Fake,0,0.000148854,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8702,thefreepatriot.org,http://thefreepatriot.org/man-dies-enters-into-dimension-of-hell-and-hears-demons-speak-sent-back-to-deliver-this-message/,Fake,0,0,0.000159617,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8703,thefreepatriot.org,http://thefreepatriot.org/first-major-gun-retailer-pulls-all-assault-weapons-style-firearms-off-of-shelves/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8704,thefreepatriot.org,http://thefreepatriot.org/red-alert-isis-names-3-u-s-cities-in-threat-video-america-is-under-attack/,Fake,0.000550358,0.000148854,0,0,0.000554324,0.001287001,0,0,0,0,0.001540832,0.001745201,0,0,0.5,0,0,0,0.5,0.011569066,0.02013831,0.015021015,0.5,0.5,0,0,0,0,0.5,0.5,0
8705,thefreepatriot.org,http://thefreepatriot.org/wikileaks-is-about-to-ruin-hillary-clintons-chances-of-becoming-president/,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0.002325581,0.003472222,0,0,0,0,0.5,0,0,0,0.5,0.004316762,0.007514202,0.005604787,1,0,0,0,0.5,0.5,0,0,0
8706,thefreepatriot.org,http://thefreepatriot.org/letters-discovered-from-obamas-father-look-what-he-wrote-about-obamas-birth/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8707,thefreepatriot.org,http://thefreepatriot.org/after-muslim-thugs-brutally-beat-13-year-old-father-gets-sweet-revenge/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8708,thefreepatriot.org,http://thefreepatriot.org/obama-signs-executive-order-to-pay-partial-reparations-to-african-americans/,Fake,0.009356081,0.000148854,0,0,0.007760532,0.005148005,0.00623053,0.000680735,0.006976744,0.024305556,0.001540832,0.003490401,0.007518797,0.000933707,0.055555556,0.055555556,0.111111111,0,0.777777778,0.047775644,0.004891954,0.006157749,0.777777778,0.222222222,0.111111111,0.055555556,0.166666667,0.388888889,0.055555556,0.111111111,0.111111111
8709,thefreepatriot.org,http://thefreepatriot.org/mother-has-incredible-message-for-sons-teacher-over-lesson-about-islam/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8710,thefreepatriot.org,http://thefreepatriot.org/officer-who-molested-9-year-old-drinks-something-in-court-immediately-after-verdict-is-announced/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8711,thefreepatriot.org,http://thefreepatriot.org/female-officer-dies-7-months-after-suspect-did-the-unthinkable-to-her/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8712,thefreepatriot.org,http://thefreepatriot.org/muslim-rapes-girl-for-months-cops-horrified-to-learn-his-sick-foreplay/,Fake,0.000550358,0,0,0,0.000554324,0.001287001,0,0,0.002325581,0,0,0,0.003759398,0,0.5,0,0,0,0.5,0.008137557,0.014165071,0.010565621,0.5,0.5,0,0,0.5,0,0,0,0.5
8713,thefreepatriot.org,http://thefreepatriot.org/popular-fox-news-host-to-be-fired-for-saying-this-live-on-air/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8714,thefreepatriot.org,http://thefreepatriot.org/multiple-veterans-hospitalized-after-being-attacked-by-blm-for-being-white/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8715,thefreepatriot.org,http://thefreepatriot.org/obamas-chilling-threat-constitution-only-matters-when-i-say-it-does/,Fake,0.006604293,0,0.000159617,0.001015228,0.003325942,0.009009009,0,0.002722941,0.002325581,0,0.001540832,0.006980803,0.011278195,0,0.076923077,0.076923077,0.076923077,0.153846154,0.615384615,0.035110218,0.005093039,0.008580526,0.461538462,0.538461538,0,0.307692308,0.076923077,0,0.076923077,0.307692308,0.230769231
8716,thefreepatriot.org,http://thefreepatriot.org/alert-homeland-security-issues-warning-of-imminent-threat-of-terrorism/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8717,thefreepatriot.org,http://thefreepatriot.org/cop-walks-out-to-leave-for-work-heart-sinks-when-he-sees-whats-in-yard/,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0,0.006944444,0,0,0,0,1,0,0,0,0,1.32E-06,2.29E-06,1.71E-06,1,0,0,0,0,1,0,0,0
8718,thefreepatriot.org,http://thefreepatriot.org/insider-leaks-bills-2-word-nickname-for-hillary-exposes-dirty-sex-habits/,Fake,0.000550358,0,0,0,0.000554324,0.001287001,0,0,0.002325581,0,0,0.001745201,0,0,0.5,0,0,0,0.5,0.008131912,0.014155246,0.010558292,0.5,0.5,0,0,0.5,0,0,0.5,0
8719,thefreepatriot.org,http://thefreepatriot.org/obama-foundation-exposed-just-as-corrupt-as-the-clinton-foundation/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8720,thefreepatriot.org,http://thefreepatriot.org/chilling-200-year-old-letter-predicts-ww3-who-it-involves-is-terrifying/,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
8721,thefreepatriot.org,http://thefreepatriot.org/muslim-wakes-child-bride-at-night-wants-to-do-more-than-consummate/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8722,thefreepatriot.org,http://thefreepatriot.org/parents-return-from-swimming-what-they-pull-from-pool-locker-leaves-viewers-in-shock/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8723,thefreepatriot.org,http://thefreepatriot.org/sheriff-joe-just-scared-the-sht-out-of-libs-with-first-thing-hell-do-after-trump-pardons-him/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8724,thefreepatriot.org,http://thefreepatriot.org/hillary-clinton-caught-referring-to-disabled-children-as-fcking-ree-tards-its-over-for-her/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8725,thefreepatriot.org,http://thefreepatriot.org/muslims-demand-offensive-signs-be-removed-locals-have-perfect-response/,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
8726,thefreepatriot.org,http://thefreepatriot.org/bombshell-report-says-bill-clinton-sexually-assaulted-katy-perry-at-dnc/,Fake,0.008805724,0.000744269,0.000319234,0.002030457,0.00886918,0.001287001,0.012461059,0.00136147,0.002325581,0,0.013867488,0.001745201,0,0.002116402,0.058823529,0.294117647,0.176470588,0,0.470588235,0.06667472,0.007253806,0.015632646,0.941176471,0.058823529,0.235294118,0.117647059,0.058823529,0,0.529411765,0.058823529,0
8727,thefreepatriot.org,http://thefreepatriot.org/black-lives-matter-thugs-block-texas-rescue-efforts-to-protest-trump-immediately-regret-it/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8728,thefreepatriot.org,http://thefreepatriot.org/patriots-show-up-at-maxine-waters-mansion-give-her-a-nasty-surprise-from-sheriff-arpaio/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8729,thefreepatriot.org,http://thefreepatriot.org/muslim-activist-rips-off-hurricane-victims-gets-brutal-surprise-from-texans-mossad/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8730,thefreepatriot.org,http://thefreepatriot.org/top-democrat-arrested-for-child-porn-you-wont-believe-who/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8731,thefreepatriot.org,http://thefreepatriot.org/texas-hospital-hires-muslim-lab-tech-horrified-by-what-he-does-to-patients/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8732,thefreepatriot.org,http://thefreepatriot.org/watch-killer-thug-smiles-at-victims-family-in-court-judges-reaction-is-insane/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
8733,thefreepatriot.org,http://thefreepatriot.org/fema-preparing-for-civil-unrest-and-food-shortages/,Fake,0.001100715,0.000148854,0.000159617,0,0.001108647,0.001287001,0,0,0,0.006944444,0,0,0.003759398,0,0.666666667,0,0,0,0.333333333,0.008304071,0.007227462,0.005421813,0.666666667,0.333333333,0,0,0,0.666666667,0,0,0.333333333
8734,thefreepatriot.org,http://thefreepatriot.org/hillary-tries-to-hack-assange-and-erase-his-data-backfires-instantly/,Fake,0,0.001488538,0.001117318,0.001015228,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8735,thefreepatriot.org,http://thefreepatriot.org/wikileaks-email-hillary-calls-her-supporters-fking-dumb/,Fake,0.04623005,0.001786246,0.001596169,0.001015228,0.041019956,0.014157014,0.08411215,0,0.030232558,0.055555556,0.027734977,0.013961606,0.011278195,0.001205546,0.023529412,0,0,0,0.976470588,0.090804975,0.00188172,0.035988701,0.870588235,0.129411765,0.317647059,0,0.152941176,0.188235294,0.211764706,0.094117647,0.035294118
8736,thefreepatriot.org,http://thefreepatriot.org/obama-furious-after-fed-up-deplorables-drop-41000-piece-gift-on-him/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8737,thefreepatriot.org,http://thefreepatriot.org/insider-leaks-secret-reaction-white-house-had-to-orlando-shooting-its-sick/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
8738,thefreepatriot.org,http://thefreepatriot.org/trump-calls-cleveland-police-chief-after-convention-and-does-something-awesome/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8739,thefreepatriot.org,http://thefreepatriot.org/obama-supporter-gives-cop-attitude-gets-exactly-what-she-deserves/,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0.002325581,0.003472222,0,0,0,0,0.5,0,0,0,0.5,0.000327384,0.000569878,0.000425068,1,0,0,0,0.5,0.5,0,0,0
8740,thefreepatriot.org,http://thefreepatriot.org/spread-this-chuck-norris-reveals-huge-info-about-hillary-she-does-not-want-you-to-see/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8741,thefreepatriot.org,http://thefreepatriot.org/these-secret-netflix-codes-can-unlock-thousands-of-hidden-categories/,Fake,0.001651073,0,0,0,0.000554324,0.003861004,0,0,0,0.003472222,0,0,0.011278195,0,0.25,0,0,0,0.75,0.000980082,0.000568677,0.00113327,0.25,0.75,0,0,0,0.25,0,0,0.75
8742,thefreepatriot.org,http://thefreepatriot.org/u-n-says-they-will-soon-occupy-america-under-hillary-going-door-to-door-taking-guns/,Fake,0.17721519,0.00818696,0.00830008,0.020304569,0.142461197,0.084942085,0.274143302,0.03539823,0.1,0.21875,0.016949153,0.068062827,0.101503759,0.003474094,0.009287926,0.003095975,0,0,0.987616099,0.06002262,0.000324477,0.058414688,0.795665635,0.204334365,0.27244582,0.160990712,0.133126935,0.19504644,0.034055728,0.120743034,0.083591331
8743,thefreepatriot.org,http://thefreepatriot.org/barack-obama-makes-disturbing-announcement-about-michelle/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8744,thefreepatriot.org,http://thefreepatriot.org/man-researching-hillary-clinton-found-dead-his-last-words-will-haunt-you/,Fake,0.081452944,0.005954153,0.003830806,0.002030457,0.059866962,0.052767053,0.121495327,0.01837985,0.046511628,0.055555556,0.009244992,0.043630017,0.060150376,0.002897455,0.006711409,0,0,0,0.993288591,0.157913384,0.0018573,0.097802679,0.724832215,0.275167785,0.261744966,0.181208054,0.134228188,0.10738255,0.040268456,0.167785235,0.10738255
8745,thefreepatriot.org,http://thefreepatriot.org/obama-goes-off-rails-as-trump-dissolves-paris-accord/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8746,thefreepatriot.org,http://thefreepatriot.org/hillary-supports-plan-to-burn-down-u-s-if-trump-elected-get-prepared-now/,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
8747,thefreepatriot.org,http://thefreepatriot.org/mans-collapsed-driveway-reveals-hole-ladder-shocked-when-he-goes-down/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8748,thefreepatriot.org,http://thefreepatriot.org/desperate-obama-is-now-just-getting-downright-weird/,Fake,0,0,0,0,0.000554324,0,0,0,0,0.003472222,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0
8749,thefreepatriot.org,http://thefreepatriot.org/evidence-emerging-that-hillary-threatened-to-kill-bernie-sanders/,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0,0,0.003081664,0,0,0,1,0,0,0,0,5.63E-05,9.79E-05,7.3E-05,1,0,0,0,0,0,1,0,0
8750,thefreepatriot.org,http://thefreepatriot.org/this-guy-was-filming-a-bird-only-to-realize-that-it-definitely-wasnt-a-bird/,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0.002325581,0,0.001540832,0,0,0,0.5,0,0,0,0.5,0.046010217,0.080090132,0.059738632,1,0,0,0,0.5,0,0.5,0,0
8751,thefreepatriot.org,http://thefreepatriot.org/weather-channel-warning-the-us-for-big-one-earthquake-with-more-strength-than-a-nuclear-bomb/,Fake,0.000550358,0.000148854,0,0,0.001108647,0,0,0.00136147,0,0,0,0,0,0.015873016,1,0,0,0,0,1.88E-07,3.28E-07,2.44E-07,1,0,0,1,0,0,0,0,0
8752,thefreepatriot.org,http://thefreepatriot.org/teacher-gang-raped-by-refugees-co-worker-excuses-it/,Fake,0,0,0,0,0.000554324,0,0.003115265,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,0,0,0
8753,thefreepatriot.org,http://thefreepatriot.org/watch-muslim-bomber-tries-to-claim-his-72-virgins-but-infidel-in-a-tank-had-other-plans/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8754,thefreepatriot.org,http://thefreepatriot.org/conservative-girl-meets-fake-muslim-refugees-at-sea-makes-them-wish-they-never-migrated/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8755,thefreepatriot.org,http://thefreepatriot.org/trump-finds-filthy-surprise-obama-left-in-white-house/,Fake,0,0,0,0,0,0.001287001,0,0,0,0,0,0.001745201,0,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
8756,thefreepatriot.org,http://thefreepatriot.org/civil-war-just-erupted-in-houston-after-who-showed-up-to-stop-cajun-navy-from-saving-lives/,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
8757,downtrend.com,https://downtrend.com/donn-marten/president-trump-launches-blistering-attack-on-cnn-fake-news-empire,Fake,0.000550358,0.000148854,0,0,0.000554324,0.001287001,0.003115265,0,0,0,0,0,0.003759398,0,0.5,0,0.5,0,0,0.000184577,0.000321293,0.00023965,0.5,0.5,0.5,0,0,0,0,0,0.5
8758,downtrend.com,https://downtrend.com/71superb/espns-stephen-a-smith-indicates-black-friday-is-racist,Fake,0.006604293,0.000446561,0.000798085,0.004060914,0.001662971,0.012870013,0.009345794,0,0,0,0,0,0.037593985,0,0.230769231,0,0.307692308,0.230769231,0.230769231,0.000492393,7.14E-05,0.000286005,0.230769231,0.769230769,0.230769231,0,0,0,0,0,0.769230769
8759,downtrend.com,https://downtrend.com/71superb/richard-branson-accused-of-motorboating-woman-against-her-will,Fake,0.001651073,0,0,0.001015228,0.000554324,0.003861004,0,0,0.002325581,0,0,0.005235602,0,0,0.5,0,0,0,0.5,0.104205132,0.060463403,0.045531353,0.25,0.75,0,0,0.25,0,0,0.75,0
8760,dailysurge.com,http://dailysurge.com/2015/10/breaking-death-benefits-to-dead-benghazi-hero-witheld-by-senate-intelligence-committee/,Fake,0.002751789,0.000297708,0.000159617,0.001015228,0.002771619,0.001287001,0,0.000680735,0.002325581,0.010416667,0,0.001745201,0,0,0.666666667,0,0,0,0.333333333,0.001430328,0.000497955,0.000580731,0.833333333,0.166666667,0,0.166666667,0.166666667,0.5,0,0.166666667,0
8761,dailysurge.com,http://dailysurge.com/2014/08/naked-truth-san-francisco-hosts-job-fair-strippers/,Fake,0.001651073,0.000297708,0,0.001015228,0.002217295,0,0,0,0,0.006944444,0.003081664,0,0,0.005291005,0.5,0.25,0.25,0,0,0.000172535,0.000100111,0.000123205,1,0,0,0,0,0.5,0.5,0,0
